#Frame        phi:121      psi:121
     253    -122.7271      -8.5287
     254     -98.5340     -12.9206
     255    -118.2714      -0.6532
     256    -104.5355      -0.2080
     257     -97.2442      11.0064
     258    -103.9202      -6.1083
     259    -108.7651     -12.0176
     260     -96.1968      -6.8389
     261     -99.6406       9.8393
     262    -102.6486      -3.2739
     263    -112.2364      -4.1238
     264    -114.8621     -13.2518
     265     -90.8424       4.6404
     266     -97.5763     -11.5865
     267     -98.8072       1.5871
     268    -115.1143     -15.4506
     269     -78.5185       5.9880
     270    -122.1986      -7.0752
     271     -96.3183     -12.2588
     272     -98.7926     -20.5269
     273    -107.7521      -7.5363
     274    -101.2997       5.4116
     275    -101.8324       2.2560
     276     -96.1681     -13.9540
     277     -98.0482      -7.5208
     278    -102.9148       0.7149
     279    -101.3170      -7.2144
     280    -111.1787     -20.7774
     281    -115.6611      -2.2022
     282     -81.4982      -5.8805
     283     -95.3766      -5.0530
     284     -98.3181      -3.0839
     285    -104.6026      -5.0111
     286    -115.6590      -8.6030
     287    -120.6978      -6.8559
     288    -123.1274      -4.0447
     289     -98.3826     -17.6263
     290    -113.1053       6.4622
     291     -96.1365     -17.4939
     292    -108.1295       2.1520
     293    -105.0817      -5.5364
     294     -95.4156      -9.1365
     295     -89.8648      -0.9501
     296    -111.2600       5.6206
     297     -93.6039      -7.0545
     298     -95.2639      -8.4058
     299    -109.3666       1.0388
     300     -94.5673     -23.5843
     301    -113.8852      -6.7388
     302    -107.2176       2.6007
     303    -101.4985       4.1131
     304    -112.8798     -10.8642
     305    -105.4877     -10.7237
     306     -91.3941      -6.4881
     307    -111.6350      -9.4383
     308     -86.5627     -12.6884
     309     -96.8779      -2.1767
     310    -116.0623      12.1701
     311     -93.3560      -0.6354
     312    -102.2476      -6.0884
     313    -103.9054      -6.6990
     314    -104.8729      -2.4859
     315    -113.6927     -20.9927
     316    -100.7663     -13.7368
     317     -96.7483     -10.7254
     318    -118.5662      -7.1277
     319    -106.0196      -4.3938
     320    -106.5839     -11.8381
     321    -108.7283     -19.7052
     322    -106.6413     -11.6899
     323     -85.1205     -10.4892
     324    -116.4689     -17.0916
     325     -78.9922       2.1551
     326    -106.8727      -3.4131
     327     -93.9110      -7.7279
     328    -119.7101       1.1114
     329    -100.7700      -8.5056
     330     -81.2462      -6.5268
     331     -98.9186       2.7924
     332     -96.0828     -14.8065
     333     -88.5328      -1.2385
     334     -97.4411      -6.7856
     335     -85.0322      -7.9260
     336     -84.3218     -11.0947
     337     -99.1810      -5.2570
     338     -79.9744      -2.9015
     339     -98.6072     -12.7389
     340    -108.3021      -9.3635
     341    -111.2198     -40.8344
     342    -117.3414     -13.8095
     343     -97.2578      -4.0217
     344    -114.8148      -0.4412
     345     -96.8395     -25.8507
     346     -89.3172     -12.1639
     347     -98.5440      -6.8141
     348    -116.6989     -12.5621
     349     -98.3496     -27.3543
     350     -98.1990     -14.3340
     351     -97.0706      -4.3178
     352    -117.2279      -0.7862
     353    -113.7808     -17.2501
     354    -103.9561      -5.1090
     355     -89.4013     -10.6241
     356     -91.8211      -5.4638
     357     -95.3545      -6.1348
     358     -93.4565     -11.5466
     359     -91.3971     -10.7259
     360     -94.7362      -6.4914
     361    -100.6924     -16.3040
     362     -73.3580     -27.5749
     363     -84.6005     -16.6874
     364    -101.0297       0.4041
     365     -85.4402      -2.9526
     366     -88.4712      -7.0986
     367     -88.2080     -11.5783
     368     -91.0421     -24.2191
     369     -83.0982       3.2279
     370     -84.4647     -22.4024
     371     -99.2836     -15.1739
     372    -112.9968      -1.4714
     373     -96.5701      -0.9303
     374     -85.4223      -7.9658
     375     -88.3854     -16.9108
     376     -92.5955      -5.3543
     377     -98.9190       3.1536
     378    -102.2125       4.0628
     379     -97.3590     -12.0555
     380     -76.6551     -11.2570
     381    -117.9665       1.6230
     382    -105.6151      -6.5072
     383     -95.1246     -18.3371
     384     -91.5228       1.9650
     385    -110.9279      -5.0046
     386    -117.3562      -3.5933
     387    -105.6410     -28.7668
     388    -113.8268       1.5899
     389     -79.8599     -20.0409
     390    -108.2571       1.6578
     391     -92.0352       7.0358
     392     -93.4210      -2.3664
     393     -95.4890       5.2731
     394    -103.2211      -5.8176
     395     -84.7542      -0.0791
     396     -96.7013      -6.7215
     397    -113.9479      -4.9577
     398    -106.7122     -13.9906
     399    -112.1851       6.0921
     400    -109.6967       7.2458
     401     -89.8342       1.0200
     402    -103.1450      -5.4977
     403     -84.9597      -6.5302
     404    -102.4004      -3.5998
     405     -87.5093      -9.9324
     406     -78.3413      -5.3924
     407     -91.9525       4.6483
     408    -108.7746       3.2234
     409    -114.2627       6.4534
     410     -85.8831      -6.3694
     411     -92.7074     -12.2423
     412     -85.4181      -3.3805
     413     -86.3780      -1.9276
     414     -95.3413      10.4635
     415    -105.2066      -3.8158
     416     -92.3725      -4.5604
     417    -113.3016       4.4011
     418     -96.7548      -3.0989
     419     -83.4477      -6.9272
     420    -102.7776       5.7141
     421     -93.3198       2.4100
     422    -107.6439      -4.3360
     423    -110.9468      -5.2404
     424     -91.7973     -13.1733
     425     -92.7038      -1.2529
     426     -84.4078     -16.7591
     427    -111.9983      -5.4219
     428     -90.0923      -3.2799
     429     -99.7751      -7.7359
     430     -68.7497     -16.5451
     431     -97.1423     -18.3582
     432    -107.7248      -5.7048
     433     -84.9120      -8.0391
     434    -111.8276     -12.4248
     435    -103.9599      -8.7259
     436    -111.5093      10.4978
     437     -93.0863     -10.3850
     438    -101.8233     -31.7198
     439     -92.3421     -18.5631
     440     -97.8985     -21.9944
     441    -116.9026       7.5492
     442     -99.9529      -6.2551
     443     -61.5182     -22.5863
     444     -81.4753     -22.3523
     445    -110.3417     -14.7369
     446     -97.6497      -5.2660
     447    -107.5877      -7.8700
     448    -104.9548     -16.7229
     449    -101.9666      -2.9773
     450     -98.6128     -31.5065
     451     -99.9887       0.4962
     452    -115.2680     -27.1525
     453    -108.8129     -11.0863
     454    -105.7368      -5.5492
     455    -127.7957      -1.0554
     456    -103.2781       2.4649
     457    -109.3638     -17.7944
     458     -96.5458       5.5018
     459     -92.9843       1.9998
     460     -87.9707      -7.0775
     461     -91.6785     -16.2242
     462    -104.8807      -9.2932
     463    -101.8590     -20.7742
     464     -89.7921      -2.8861
     465     -92.5371     -11.6504
     466    -100.0958     -15.7122
     467     -98.6146      -3.5069
     468    -101.6522      -6.0569
     469    -106.1483      -9.8922
     470     -89.7947      -9.4875
     471     -97.2073     -12.2739
     472     -99.0521      -6.4764
     473     -85.2690      -7.4746
     474     -98.3020      -7.9024
     475    -101.1628     -15.2329
     476     -77.4339     -12.3498
     477    -114.5347     -12.8098
     478     -96.4765       0.6559
     479     -98.8296      -4.1952
     480     -90.1009     -10.3498
     481     -92.3325     -14.5297
     482     -98.9365     -20.3987
     483     -95.7340     -12.2760
     484    -107.3737       1.5301
     485     -90.3480       2.5456
     486    -105.4429       3.0911
     487    -101.8296     -18.1053
     488    -108.6711      -1.9956
     489    -105.7164      -1.6268
     490    -103.5961      -6.6464
     491    -111.7508     -11.5267
     492    -122.6706     -13.9166
     493    -108.0410      -3.7810
     494    -118.9575      -0.1113
     495     -99.1266      -4.8017
     496    -101.8096      -5.5570
     497     -80.7674      -3.9683
     498    -113.6398      -9.9025
     499     -90.9842      -9.7079
     500     -99.8944      -1.8227
     501    -107.7318      -1.1147
     502    -101.5145      -0.3579
     503     -93.1398      -5.7283
     504    -113.5971     -10.0838
     505    -100.2654     -16.6083
     506    -103.0360      16.6098
     507    -119.1296       1.5286
     508     -99.9073     -10.1249
     509    -112.9183     -19.0326
     510    -100.0369     -11.5466
     511     -95.7708       5.9224
     512    -106.9996      -4.0899
     513    -102.0996     -14.3546
     514    -114.7030     -17.9414
     515    -105.7492       5.2904
     516     -98.9934      -6.8997
     517    -122.8418     -12.0685
     518     -79.3673     -24.7467
     519    -111.8965     -14.1328
     520     -96.5817     -16.3383
     521    -143.0115     -24.9490
     522    -105.6116     -10.9368
     523    -116.9526     -15.8618
     524    -103.0302      -8.5652
     525     -99.2200     -21.6535
     526    -104.9459     -11.1531
     527     -94.5565     -35.3734
     528    -100.6281      -8.7885
     529    -104.9518     -21.4716
     530    -110.0331      -8.8678
     531    -100.3285     -12.7256
     532    -112.2753     -11.8562
     533    -104.1184      -3.9610
     534    -111.4756     -12.5935
     535    -115.8174     -27.5072
     536    -105.2784      -8.8644
     537     -94.7609      -2.4474
     538    -115.5305     -19.6348
     539    -102.6069     -16.7474
     540    -110.9159      -4.7076
     541     -93.9479      -2.1575
     542     -99.8087      -8.0569
     543     -88.5884     -16.6279
     544    -111.6128     -26.9188
     545    -109.2542     -13.1148
     546     -90.4746      -8.9948
     547    -109.7500      -7.5911
     548    -125.8079      -5.9994
     549    -105.6711     -12.1523
     550    -110.0594       1.7045
     551    -111.1107      -3.9206
     552    -106.1990      -9.7434
     553     -85.8215     -23.5456
     554    -104.4977     -16.4328
     555    -109.3829     -18.7962
     556     -89.9918     -19.7678
     557    -111.0499     -18.6178
     558    -101.0010     -20.3020
     559     -99.5918     -22.5841
     560    -106.5023     -14.5215
     561     -97.5389     -36.1057
     562    -103.8493       0.7012
     563    -116.3691     -14.4454
     564    -106.8700     -17.0081
     565    -116.3873     -16.1639
     566     -85.2221     -22.3522
     567     -96.4211      -3.2068
     568     -98.5979     -13.7556
     569    -114.4095     -20.9983
     570    -103.6441      -9.5476
     571     -97.7990      -7.0305
     572    -106.5857       4.0306
     573    -110.6709       5.9023
     574     -83.6741     -14.1114
     575    -113.9693     -17.3453
     576    -128.9209      -5.4154
     577    -100.0391     -18.7509
     578    -102.1904       3.2175
     579    -120.4783      13.1725
     580    -131.4944     -20.3484
     581     -94.6530       2.3733
     582     -93.6125      -5.2282
     583    -113.7651      -5.9566
     584    -100.0992     -12.7043
     585    -111.4156     -10.3132
     586     -95.8893     -13.4322
     587    -119.8285      -6.1471
     588    -100.2207       2.9070
     589    -116.5218       1.3065
     590    -110.3305     -15.5329
     591    -123.1166     -34.5407
     592     -97.0563      -0.5358
     593    -129.3838     -10.4216
     594    -111.5615       4.6385
     595    -110.5872      -0.2276
     596    -124.3776      -8.5579
     597    -116.5363       3.9268
     598    -110.1809     -16.4300
     599    -105.6891     -10.4176
     600    -120.0977      -3.7802
     601    -111.1336       2.5749
     602    -102.8461      18.4915
     603    -108.7700      -7.3840
     604    -110.3126      -8.0866
     605    -107.0616       7.6329
     606    -104.6435       1.7454
     607    -109.2819     -12.4718
     608    -116.4003      -9.3619
     609     -83.9402       1.2635
     610    -122.4078      -3.1317
     611    -117.8742     -19.2887
     612    -110.6460      -6.1790
     613    -112.7607      -5.9788
     614     -98.5523      -5.5913
     615     -93.8704     -13.9943
     616    -109.4216      -6.2058
     617    -104.1393       5.4501
     618     -97.6609      -6.2949
     619    -105.5603     -18.8110
     620     -94.8878     -23.3624
     621    -100.1227     -17.0076
     622     -96.7237     -16.6155
     623    -125.6678       2.1995
     624    -109.9369       3.8927
     625    -101.0303     -25.6748
     626    -118.8532       1.4629
     627    -115.5176      -8.2119
     628    -104.4392      -8.4513
     629     -89.2013     -15.5612
     630    -110.4996       1.7079
     631    -107.9879     -10.7858
     632     -98.8992      -1.4677
     633    -108.5152      -4.6711
     634     -75.0367      -8.7745
     635     -98.4507       6.9291
     636    -112.9492       4.0517
     637    -116.2079       2.1876
     638    -100.1969      -4.6910
     639    -100.2346     -11.4421
     640    -104.7078      -1.6150
     641    -117.6686     -10.7950
     642    -108.0318     -11.8847
     643     -93.7587       3.9598
     644    -107.9175      -9.9619
     645    -106.3943      -8.9497
     646     -96.6907      -1.1847
     647    -115.3518      13.2434
     648    -115.1963     -19.3300
     649     -98.5307      18.3449
     650    -112.5357       3.7807
     651    -110.9640      -3.4462
     652    -114.1734      -1.8751
     653     -97.6763       4.1261
     654    -102.6202      -9.0199
     655     -94.2258      -1.8692
     656     -93.1282      -4.4987
     657    -107.0886      -0.8625
     658    -106.0174     -15.9680
     659    -115.5347       1.5428
     660    -110.0175      -6.7862
     661    -108.1878      -4.5602
     662     -92.4945      -7.1315
     663    -106.0315      -4.1801
     664    -105.7184      -6.7602
     665     -91.7748       5.7162
     666    -113.8046       6.0290
     667    -106.1900     -19.5315
     668    -108.7119      -6.6086
     669     -77.0846     -17.3550
     670     -94.1634      -5.6093
     671     -98.0342      -4.6444
     672    -106.1395      -0.0937
     673    -106.9573      -6.0081
     674    -104.5322       1.3858
     675    -122.6067      -2.4825
     676    -117.5758       2.6691
     677    -110.2113     -13.5955
     678    -111.5331      -8.6392
     679    -123.0175      -6.1683
     680    -127.1728      -0.5636
     681    -123.2554      -4.7409
     682    -126.8099      -8.4952
     683    -126.6459      -9.4692
     684    -130.2978     -18.8572
     685    -127.5547      -9.4752
     686    -142.6427     -13.7608
     687    -109.8717     -17.6243
     688    -103.2343     -13.7009
     689     -87.7490      -2.1237
     690     -93.4175     -16.4404
     691    -126.4893      -3.1932
     692    -112.0623     -13.5040
     693    -126.0458     -15.9428
     694     -96.0161      -1.6190
     695     -94.0348      -1.6970
     696    -106.5881      -5.7726
     697    -108.8262      -1.0846
     698    -102.9202       4.6175
     699     -91.2617      -7.9468
     700    -119.0064      -1.3786
     701    -138.8681     -14.3150
     702    -106.8924      -9.5084
     703    -142.6794      -3.5177
     704    -129.3717      -6.9842
     705    -130.0823      -4.2553
     706    -105.4542      -3.3694
     707     -96.3635     -11.9178
     708    -113.9972     -13.2556
     709     -99.0487     -11.7347
     710    -102.2630       1.5540
     711    -107.5583     -14.6161
     712     -95.0856     -17.4171
     713     -74.1997      -5.9926
     714     -95.1015     -12.5537
     715    -105.9257     -11.7953
     716    -117.8817      -3.8020
     717    -111.8425     -19.5029
     718     -97.8969     -26.4009
     719     -88.0095       6.6804
     720    -111.5885     -15.8272
     721     -88.2994      -0.1270
     722    -114.8671     -16.4954
     723    -120.4661      -0.3144
     724    -120.6923       7.6494
     725     -96.8913      -9.4772
     726     -89.8918     -10.0152
     727     -98.5123      -1.1665
     728    -123.9460      -9.2887
     729    -110.5813     -18.6418
     730    -121.7879     -16.5889
     731     -91.1336     -22.6735
     732     -96.7124     -10.1170
     733    -105.3238      -8.1595
     734    -106.8183      -6.9449
     735    -114.7001      -4.6751
     736    -107.6164       9.4694
     737    -106.7538      -2.1488
     738    -109.0797      -6.4672
     739    -111.4366       3.2523
     740    -109.6342     -16.7663
     741     -99.3269     -18.7809
     742    -108.7399      -7.6117
     743    -116.1443     -24.2917
     744    -124.4298      -8.1998
     745     -99.5235     -10.0225
     746    -111.4923     -12.6635
     747     -99.4023       3.6540
     748    -103.3967     -11.5261
     749    -109.3621      -7.7233
     750    -107.5395       4.2928
     751     -91.1629      -6.9466
     752    -116.6735      -5.1457
     753     -97.3193      -0.0215
     754     -99.1801      -3.2846
     755     -98.4011      -1.4231
     756     -83.3590     -19.3458
     757    -103.6786       1.7040
     758    -113.2687       2.7909
     759    -111.5210      -3.4624
     760     -80.1451      -1.6921
     761     -99.7463     -10.2157
     762    -105.3391       0.4682
     763    -108.4923      -0.2755
     764     -92.0236     -14.3363
     765     -93.3727       6.2759
     766    -115.4563      -6.4183
     767    -126.8426       3.9727
     768     -99.4032     -20.5964
     769    -116.3760      -8.9820
     770    -119.4857      -3.0249
     771    -117.7584     -12.8649
     772    -106.1235      -8.3687
     773    -109.7709       2.4424
     774    -119.5058      -4.7821
     775    -101.1412     -10.8670
     776     -93.7025      -7.4669
     777    -120.8629      -3.2876
     778     -96.2015      -0.9316
     779    -113.1299      -2.8234
     780     -99.6497       1.2493
     781     -92.9800       0.2874
     782    -114.5216     -11.2990
     783     -92.9617       7.1883
     784     -95.5032       2.6092
     785    -109.0840      -3.2921
     786     -99.8443      -3.7209
     787     -94.3378      -4.8809
     788    -109.5183      -6.4944
     789     -89.6554       3.8937
     790    -111.6773     -17.4352
     791     -92.5671     -12.9874
     792    -108.4005       0.7203
     793     -93.0551     -11.8250
     794    -126.6722      -3.8077
     795    -100.7938      -6.3452
     796     -93.7165       8.4394
     797     -87.7480      -7.8585
     798    -107.2650       9.2871
     799    -102.2068     -11.4313
     800     -79.0612     -10.7367
     801     -98.3146      -6.2639
     802    -116.7117     -20.0319
     803    -117.6832     -12.0203
     804    -111.3885     -10.2402
     805    -134.4276      10.5532
     806     -86.3942       6.9822
     807    -117.5285      -8.1780
     808     -87.5007     -14.9196
     809    -118.2664     -15.2733
     810    -113.6886      -1.7310
     811    -108.5302       2.7925
     812    -123.1189     -14.5228
     813    -124.9423       0.1311
     814     -85.3641      -1.5758
     815    -114.6031     -10.6222
     816    -112.6291      -3.9301
     817    -139.2991     -10.4783
     818     -95.0775      -3.3284
     819     -91.3297     -15.8759
     820    -120.9285     -16.9162
     821     -93.7948      -6.0933
     822     -95.5675     -11.0118
     823     -76.2395      -5.0026
     824     -82.4973      -5.8654
     825     -83.6375      -5.7452
     826     -98.0698      -4.1257
     827     -93.3805     -10.4011
     828    -107.8033      -1.6680
     829    -102.8904      -8.7289
     830     -88.1273       1.5137
     831     -97.9118       0.6029
     832     -84.6250      -3.0518
     833    -103.3404      -8.1491
     834     -98.8058       1.1166
     835    -102.2861       5.3024
     836     -83.3869       3.0761
     837     -95.4541      -6.0925
     838    -140.0189      -0.6064
     839     -99.0724      -5.4247
     840    -120.2233      -3.4800
     841    -117.8436       4.2402
     842    -129.8893       1.8416
     843    -120.2681     -10.6553
     844    -102.2721      -1.5907
     845    -103.9029     -10.5540
     846    -104.6900     -12.2660
     847    -109.9030       4.3873
     848    -101.3739      -4.1016
     849     -91.3259     -15.0560
     850    -115.2779      -2.8773
     851    -107.6493       7.2233
     852    -117.3011      -0.2871
     853    -111.2669      -5.5113
     854    -103.3303       5.3720
     855    -107.2624       8.7144
     856     -95.2233      -9.3426
     857    -109.0791      -6.8794
     858    -112.0043      -0.4602
     859    -106.7605      -5.7697
     860    -113.2429      -7.6967
     861     -96.2142     -22.0090
     862    -107.5530      -5.5864
     863    -113.6495       0.7850
     864    -114.4400       1.0777
     865    -107.5678     -10.6708
     866     -90.4411       0.2892
     867     -70.1798     -28.4286
     868    -108.2412      11.7664
     869     -91.3889     -12.8428
     870     -85.0620      -4.0586
     871    -105.2099      -1.2899
     872    -117.9288     -11.8731
     873    -106.6020      -4.3788
     874    -116.5941     -18.1637
     875    -103.2647     -24.7837
     876    -114.2241      18.7784
     877     -86.5811      -6.8632
     878    -118.6965     -12.9357
     879     -92.6766      -4.5856
     880     -87.9557      -7.4504
     881     -98.3902     -13.7724
     882    -102.5664      -9.9831
     883    -101.7304     -14.2671
     884    -112.8839      -6.5601
     885    -114.1149       6.3926
     886    -112.6872      15.2234
     887     -81.0285     -16.8717
     888     -80.7987     -22.2097
     889     -78.8905     -27.1116
     890    -101.6586       6.1527
     891    -108.9713     -24.2082
     892    -105.6603     -11.6857
     893    -102.7020       4.2874
     894    -114.3988       6.2649
     895    -115.0659      -9.9343
     896     -85.5241     -11.9479
     897     -94.6191      -8.5932
     898    -106.6810      -0.2943
     899    -116.2265      -4.6239
     900    -103.9187     -19.1349
     901     -79.3038      -8.4440
     902    -124.7818       6.9965
     903    -100.6334       7.9434
     904    -116.8435      -2.1991
     905    -106.6611      -6.2526
     906     -98.0750      -1.0582
     907    -100.5933      -4.9623
     908    -108.9029      -5.7717
     909    -108.2958     -11.6990
     910     -95.7729      13.4141
     911    -106.3340      -6.1721
     912    -123.7010       7.0993
     913    -135.9475      -5.7598
     914    -112.2780     -17.3634
     915     -94.8712     -14.8248
     916     -95.1284      -5.2652
     917    -104.1586      -3.2601
     918     -98.5497      -4.9079
     919    -116.1234       2.1279
     920    -113.7334       0.7596
     921    -132.6180       7.4033
     922    -108.5748       3.8007
     923    -111.0594      -4.5643
     924     -98.0348     -27.3254
     925    -104.5043     -10.9612
     926    -104.6449      -8.6274
     927    -106.4074      -3.4099
     928    -122.6410      -0.1206
     929    -108.6247      -2.4356
     930    -101.2343      -4.9964
     931    -111.4095      -6.1917
     932    -104.9715      -5.3637
     933    -104.5450       3.4502
     934    -106.8015     -24.9066
     935    -103.7385      -4.9374
     936    -110.0138      -5.4333
     937    -109.0563      -6.9349
     938    -101.9511      -3.1591
     939     -99.4531     -19.5901
     940    -112.8351       1.4872
     941     -89.5768     -11.3647
     942    -113.3135      -4.4422
     943    -110.5458      -7.5039
